scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean,pv_filename,load_folder_y,arrangement_y,pv_cap_id,pv_capex_scaleable,cp,all_residents,parent,network_tariff,en_capex_id,a_term,a_rate,pv_scaleable,pv_kW_peak,pv_name,kwp,kwp_unit,npv_unit,bau_npv,npv_u_cf_bau,average_hh_bill_saving,average_hh_total_saving,bau_scenario,annual_generation,emissions_avoided_kg,carbon_offset_$,annual_carbon_offset_$_unit,total_carbon_offset_$_unit,npv_u_cf_bau_pa,total_npv_cf_bau_pa,site_tag,system_tag
315,W_bldg2_315,en_pv,72.0,W,18000.0,18281.097126227367,37819.59966392876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-575285.0590794077,0.0,135403.16919079566,-135403.16919079566,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,135403.16919079566,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT8,EA305,capex_high,5,0.06,,,W_max_pv,143.0,1.9861111111111112,-7990.070264991774,-7825.441276180068,-164.62898881170622,1532.4762801155405,1532.4762801155405,0.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,836.3531477279264,-32.92579776234125,-2370.6574388885697,a72_cp22,a72_cp22_pv143
316,W_bldg2_316,en_pv,72.0,W,18000.0,10498.098663602535,21718.274671833577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-831966.0948753874,0.0,111518.84573607564,-111518.84573607564,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,111518.84573607564,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT8,EA305,capex_high,10,0.06,,,W_max_pv,143.0,1.9861111111111112,-11555.084651047047,-13740.797308598916,2185.7126575518687,1532.4762801155405,1532.4762801155405,1.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,1672.7062954558528,218.57126575518686,15737.131134373454,a72_cp22,a72_cp22_pv143
317,W_bldg2_317,en_pv,72.0,W,18000.0,7979.510166026261,20996.84559550184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-1065608.3318042671,0.0,108278.82816216764,-108278.82816216764,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,108278.82816216764,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT8,EA305,capex_high,15,0.06,,,W_max_pv,143.0,1.9861111111111112,-14800.11571950371,-18126.277801920518,3326.1620824168076,1532.4762801155405,1532.4762801155405,2.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,2509.059443183779,221.74413882778717,15965.577995600675,a72_cp22,a72_cp22_pv143
318,W_bldg2_318,en_pv,72.0,W,18000.0,6774.572088969601,17826.2375970539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-1205959.2927857677,0.0,103903.28208666302,-103903.28208666302,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,103903.28208666302,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT8,EA305,capex_high,20,0.06,,,W_max_pv,143.0,1.9861111111111112,-16749.43462202455,-21377.551106841078,4628.116484816528,1532.4762801155405,1532.4762801155405,3.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,3345.4125909117056,231.4058242408264,16661.2193453395,a72_cp22,a72_cp22_pv143
319,W_bldg2_319,en_pv,72.0,W,18000.0,6092.514052447024,19458.933207104918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-1354213.697492185,0.0,104853.91966019146,-104853.91966019146,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,104853.91966019146,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT8,EA305,capex_high,25,0.06,,,W_max_pv,143.0,1.9861111111111112,-18808.52357628035,-23787.954737500655,4979.4311612203055,1532.4762801155405,1532.4762801155405,4.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,4181.765738639632,199.1772464488122,14340.761744314479,a72_cp22,a72_cp22_pv143
320,W_bldg2_320,en_pv,72.0,W,18000.0,7145.403445276689,37819.59966392876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-562713.2713545138,0.0,132444.18412160478,-132444.18412160478,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,132444.18412160478,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_low,5,0.06,,,W_max_pv,143.0,1.9861111111111112,-7815.462102146025,-7825.441276180068,9.979174034042444,1532.4762801155405,1532.4762801155405,0.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,836.3531477279264,1.9958348068084888,143.7001060902112,a72_cp22,a72_cp22_pv143
321,W_bldg2_321,en_pv,72.0,W,18000.0,4103.317751763428,21718.274671833577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-845259.8428519566,0.0,113300.77343599632,-113300.77343599632,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,113300.77343599632,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_low,10,0.06,,,W_max_pv,143.0,1.9861111111111112,-11739.720039610509,-13740.797308598916,2001.077268988407,1532.4762801155405,1532.4762801155405,1.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,1672.7062954558528,200.1077268988407,14407.75633671653,a72_cp22,a72_cp22_pv143
322,W_bldg2_322,en_pv,72.0,W,18000.0,3118.894836467117,20996.84559550184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-1098243.12006833,0.0,111594.92144436829,-111594.92144436829,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,111594.92144436829,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_low,15,0.06,,,W_max_pv,143.0,1.9861111111111112,-15253.376667615696,-18126.277801920518,2872.9011343048223,1532.4762801155405,1532.4762801155405,2.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,2509.059443183779,191.52674228698817,13789.925444663148,a72_cp22,a72_cp22_pv143
323,W_bldg2_323,en_pv,72.0,W,18000.0,2647.9291921353265,17826.2375970539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-1252966.6085049543,0.0,107953.34780158855,-107953.34780158855,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,107953.34780158855,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_low,20,0.06,,,W_max_pv,143.0,1.9861111111111112,-17402.314007013254,-21377.551106841078,3975.237099827824,1532.4762801155405,1532.4762801155405,3.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,3345.4125909117056,198.7618549913912,14310.853559380166,a72_cp22,a72_cp22_pv143
324,W_bldg2_324,en_pv,72.0,W,18000.0,2381.3379798904616,19458.933207104918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-1411887.1287838726,0.0,109319.45219939471,-109319.45219939471,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,109319.45219939471,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_low,25,0.06,,,W_max_pv,143.0,1.9861111111111112,-19609.543455331564,-23787.954737500655,4178.411282169091,1532.4762801155405,1532.4762801155405,4.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,4181.765738639632,167.13645128676362,12033.82449264698,a72_cp22,a72_cp22_pv143
325,W_bldg2_325,en_pv,72.0,W,18000.0,11321.288575633196,37819.59966392876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-580455.2809269847,0.0,136620.0692519613,-136620.0692519613,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,136620.0692519613,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_med,5,0.06,,,W_max_pv,143.0,1.9861111111111112,-8061.878901763677,-7825.441276180068,-236.4376255836096,1532.4762801155405,1532.4762801155405,0.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,836.3531477279264,-47.287525116721916,-3404.701808403978,a72_cp22,a72_cp22_pv143
326,W_bldg2_326,en_pv,72.0,W,18000.0,6501.360593703093,21718.274671833577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-863150.005948463,0.0,115698.81627793597,-115698.81627793597,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,115698.81627793597,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_med,10,0.06,,,W_max_pv,143.0,1.9861111111111112,-11988.194527061985,-13740.797308598916,1752.6027815369307,1532.4762801155405,1532.4762801155405,1.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,1672.7062954558528,175.26027815369306,12618.7400270659,a72_cp22,a72_cp22_pv143
327,W_bldg2_327,en_pv,72.0,W,18000.0,4941.625585051796,20996.84559550184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-1116181.2258392815,0.0,113417.65219295296,-113417.65219295296,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,113417.65219295296,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_med,15,0.06,,,W_max_pv,143.0,1.9861111111111112,-15502.517025545576,-18126.277801920518,2623.760776374942,1532.4762801155405,1532.4762801155405,2.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,2509.059443183779,174.9173850916628,12594.05172659972,a72_cp22,a72_cp22_pv143
328,W_bldg2_328,en_pv,72.0,W,18000.0,4195.4202784481795,17826.2375970539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-1270927.6509144278,0.0,109500.83888790141,-109500.83888790141,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,109500.83888790141,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_med,20,0.06,,,W_max_pv,143.0,1.9861111111111112,-17651.772929367053,-21377.551106841078,3725.778177474025,1532.4762801155405,1532.4762801155405,3.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,3345.4125909117056,186.28890887370125,13412.80143890649,a72_cp22,a72_cp22_pv143
329,W_bldg2_329,en_pv,72.0,W,18000.0,3773.029007099172,19458.933207104918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-1429861.1545316062,0.0,110711.14322660342,-110711.14322660342,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,110711.14322660342,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_med,25,0.06,,,W_max_pv,143.0,1.9861111111111112,-19859.182701827864,-23787.954737500655,3928.7720356727914,1532.4762801155405,1532.4762801155405,4.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,4181.765738639632,157.15088142691167,11314.86346273764,a72_cp22,a72_cp22_pv143
330,W_bldg2_330,en_pv,72.0,W,18000.0,18281.097126227367,37819.59966392876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-610025.2968811025,0.0,143579.87780255545,-143579.87780255545,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,143579.87780255545,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_high,5,0.06,,,W_max_pv,143.0,1.9861111111111112,-8472.57356779309,-7825.441276180068,-647.1322916130221,1532.4762801155405,1532.4762801155405,0.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,836.3531477279264,-129.42645832260442,-9318.704999227519,a72_cp22,a72_cp22_pv143
331,W_bldg2_331,en_pv,72.0,W,18000.0,10498.098663602535,21718.274671833577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-892966.9444426383,0.0,119695.55434783545,-119695.55434783545,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,119695.55434783545,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_high,10,0.06,,,W_max_pv,143.0,1.9861111111111112,-12402.318672814421,-13740.797308598916,1338.478635784495,1532.4762801155405,1532.4762801155405,1.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,1672.7062954558528,133.8478635784495,9637.046177648364,a72_cp22,a72_cp22_pv143
332,W_bldg2_332,en_pv,72.0,W,18000.0,7979.510166026261,20996.84559550184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-1146078.068790867,0.0,116455.53677392744,-116455.53677392744,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,116455.53677392744,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_high,15,0.06,,,W_max_pv,143.0,1.9861111111111112,-15917.750955428708,-18126.277801920518,2208.52684649181,1532.4762801155405,1532.4762801155405,2.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,2509.059443183779,147.235123099454,10600.928863160689,a72_cp22,a72_cp22_pv143
333,W_bldg2_333,en_pv,72.0,W,18000.0,6774.572088969601,17826.2375970539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-1300862.7215968864,0.0,112079.99069842283,-112079.99069842283,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,112079.99069842283,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_high,20,0.06,,,W_max_pv,143.0,1.9861111111111112,-18067.537799956757,-21377.551106841078,3310.0133068843206,1532.4762801155405,1532.4762801155405,3.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,3345.4125909117056,165.50066534421603,11916.047904783554,a72_cp22,a72_cp22_pv143
334,W_bldg2_334,en_pv,72.0,W,18000.0,6092.514052447024,19458.933207104918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,69479.18101239932,-1459817.8641111609,0.0,113030.62827195127,-113030.62827195127,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,69479.18101239932,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,113030.62827195127,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_high,25,0.06,,,W_max_pv,143.0,1.9861111111111112,-20275.248112655012,-23787.954737500655,3512.706624845643,1532.4762801155405,1532.4762801155405,4.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,4181.765738639632,140.50826499382572,10116.595079555453,a72_cp22,a72_cp22_pv143
335,W_bldg2_335,en_pv,72.0,W,18000.0,7145.403445276689,37819.59966392876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-527973.0335528192,0.0,124267.47550984498,-124267.47550984498,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,124267.47550984498,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_low,5,0.06,,,W_max_pv,143.0,1.9861111111111112,-7332.95879934471,-7825.441276180068,492.4824768353574,1532.4762801155405,1532.4762801155405,0.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,836.3531477279264,98.49649536707147,7091.747666429146,a72_cp22,a72_cp22_pv143
336,W_bldg2_336,en_pv,72.0,W,18000.0,4103.317751763428,21718.274671833577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-784258.9932847071,0.0,105124.06482423653,-105124.06482423653,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,105124.06482423653,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_low,10,0.06,,,W_max_pv,143.0,1.9861111111111112,-10892.486017843154,-13740.797308598916,2848.3112907557625,1532.4762801155405,1532.4762801155405,1.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,1672.7062954558528,284.83112907557626,20507.841293441492,a72_cp22,a72_cp22_pv143
337,W_bldg2_337,en_pv,72.0,W,18000.0,3118.894836467117,20996.84559550184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-1017773.3830817287,0.0,103418.21283260848,-103418.21283260848,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,103418.21283260848,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_low,15,0.06,,,W_max_pv,143.0,1.9861111111111112,-14135.741431690676,-18126.277801920518,3990.536370229842,1532.4762801155405,1532.4762801155405,2.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,2509.059443183779,266.0357580153228,19154.57457710324,a72_cp22,a72_cp22_pv143
338,W_bldg2_338,en_pv,72.0,W,18000.0,2647.9291921353265,17826.2375970539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-1158063.1796938365,0.0,99776.63918982873,-99776.63918982873,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,99776.63918982873,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_low,20,0.06,,,W_max_pv,143.0,1.9861111111111112,-16084.210829081063,-21377.551106841078,5293.340277760015,1532.4762801155405,1532.4762801155405,3.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,3345.4125909117056,264.6670138880007,19056.024999936053,a72_cp22,a72_cp22_pv143
339,W_bldg2_339,en_pv,72.0,W,18000.0,2381.3379798904616,19458.933207104918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-1306282.962164899,0.0,101142.7435876349,-101142.7435876349,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,101142.7435876349,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_low,25,0.06,,,W_max_pv,143.0,1.9861111111111112,-18142.81891895693,-23787.954737500655,5645.135818543724,1532.4762801155405,1532.4762801155405,4.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,4181.765738639632,225.80543274174894,16257.991157405924,a72_cp22,a72_cp22_pv143
340,W_bldg2_340,en_pv,72.0,W,18000.0,11321.288575633196,37819.59966392876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-545715.0431252897,0.0,128443.3606402015,-128443.3606402015,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,128443.3606402015,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_med,5,0.06,,,W_max_pv,143.0,1.9861111111111112,-7579.375598962357,-7825.441276180068,246.0656772177108,1532.4762801155405,1532.4762801155405,0.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,836.3531477279264,49.21313544354216,3543.3457519350354,a72_cp22,a72_cp22_pv143
341,W_bldg2_341,en_pv,72.0,W,18000.0,6501.360593703093,21718.274671833577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-802149.1563812121,0.0,107522.10766617619,-107522.10766617619,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,107522.10766617619,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_med,10,0.06,,,W_max_pv,143.0,1.9861111111111112,-11140.960505294612,-13740.797308598916,2599.8368033043043,1532.4762801155405,1532.4762801155405,1.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,1672.7062954558528,259.98368033043045,18718.824983790993,a72_cp22,a72_cp22_pv143
342,W_bldg2_342,en_pv,72.0,W,18000.0,4941.625585051796,20996.84559550184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-1035711.4888526808,0.0,105240.94358119316,-105240.94358119316,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,105240.94358119316,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_med,15,0.06,,,W_max_pv,143.0,1.9861111111111112,-14384.881789620566,-18126.277801920518,3741.3960122999524,1532.4762801155405,1532.4762801155405,2.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,2509.059443183779,249.42640081999681,17958.70085903977,a72_cp22,a72_cp22_pv143
343,W_bldg2_343,en_pv,72.0,W,18000.0,4195.4202784481795,17826.2375970539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,61302.47240063953,-1176024.2221033096,0.0,101324.1302761416,-101324.1302761416,61624.814336029056,274749.9036351923,47.830309140378326,33384.37729438518,61302.47240063953,68.46185678818746,68.46185678818713,32.74551774503314,32.7455177450329,0.0,101324.1302761416,0.0,408522.8142766657,W_max_pv.csv,W,en_pv,W_max_pv,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_med,20,0.06,,,W_max_pv,143.0,1.9861111111111112,-16333.669751434856,-21377.551106841078,5043.881355406222,1532.4762801155405,1532.4762801155405,3.0,195397.72497750318,151433.23685756495,12043.48532728214,167.27062954558528,3345.4125909117056,252.19406777031108,18157.9728794624,a72_cp22,a72_cp22_pv143
