scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean
161,C_bldg2_161,en_pv,12.0,C,3000.0,3303.970137783539,1692.6185726024141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3393.3372594125267,-84972.47409141334,0.0,11389.925969798482,-11389.925969798482,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3393.3372594125267,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,11389.925969798482,0.0,22968.8136861111
163,C_bldg2_163,en_pv,12.0,C,3000.0,2132.0988300310423,1679.0278286494456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3393.3372594125267,-118438.68492678678,0.0,10204.463918093015,-10204.463918093015,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3393.3372594125267,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,10204.463918093015,0.0,22968.8136861111
170,C_bldg2_170,en_pv,12.0,C,3000.0,1577.556604801347,2947.478921176634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3895.9687690818687,-48524.219705459516,0.0,11421.00429505985,-11421.00429505985,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3895.9687690818687,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,11421.00429505985,0.0,22968.8136861111
171,C_bldg2_171,en_pv,12.0,C,3000.0,905.9272958438737,1692.6185726024141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3895.9687690818687,-70832.10208627717,0.0,9494.514637528157,-9494.514637528157,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3895.9687690818687,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,9494.514637528157,0.0,22968.8136861111
173,C_bldg2_173,en_pv,12.0,C,3000.0,584.6077437181889,1679.0278286494456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3895.9687690818687,-106311.46342998688,0.0,9159.604341449502,-9159.604341449502,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3895.9687690818687,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,9159.604341449502,0.0,22968.8136861111
175,C_bldg2_175,en_pv,12.0,C,3000.0,5753.441735157854,2947.478921176634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3895.9687690818687,-66266.22927793018,0.0,15596.889425416355,-15596.889425416355,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3895.9687690818687,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,15596.889425416355,0.0,22968.8136861111
176,C_bldg2_176,en_pv,12.0,C,3000.0,3303.970137783539,1692.6185726024141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3895.9687690818687,-88722.26518278263,0.0,11892.557479467823,-11892.557479467823,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3895.9687690818687,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,11892.557479467823,0.0,22968.8136861111
178,C_bldg2_178,en_pv,12.0,C,3000.0,2132.0988300310423,1679.0278286494456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3895.9687690818687,-124272.50583946129,0.0,10707.095427762357,-10707.095427762357,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3895.9687690818687,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,10707.095427762357,0.0,22968.8136861111
335,C_bldg2_335,en,12.0,C,3000.0,1577.556604801347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-39235.00920558577,0.0,9234.629868830041,-9234.629868830041,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,9234.629868830041,0.0,22968.8136861111
336,C_bldg2_336,en,12.0,C,3000.0,905.9272958438737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-63882.7104888903,0.0,8563.000559872567,-8563.000559872567,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,8563.000559872567,0.0,22968.8136861111
338,C_bldg2_338,en,12.0,C,3000.0,584.6077437181889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-95657.53458277047,0.0,8241.681007746884,-8241.681007746884,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,8241.681007746884,0.0,22968.8136861111
340,C_bldg2_340,en,12.0,C,3000.0,5753.441735157854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-56977.01877805643,0.0,13410.514999186547,-13410.514999186547,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,13410.514999186547,0.0,22968.8136861111
341,C_bldg2_341,en,12.0,C,3000.0,3303.970137783539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-81772.87358539572,0.0,10961.043401812234,-10961.043401812234,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,10961.043401812234,0.0,22968.8136861111
343,C_bldg2_343,en,12.0,C,3000.0,2132.0988300310423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-113618.57699224474,0.0,9789.172094059735,-9789.172094059735,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,9789.172094059735,0.0,22968.8136861111
350,C_bldg2_350,en,12.0,C,3000.0,1577.556604801347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.265840095501,-42163.16955965398,0.0,9923.822444896847,-9923.822444896847,0.0,22968.813686111112,0.0,2295.00870154225,5346.265840095501,100.0,100.0,0.0,0.0,0.0,9923.822444896847,0.0,22968.8136861111
351,C_bldg2_351,en,12.0,C,3000.0,905.9272958438737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.265840095501,-69024.30653342254,0.0,9252.193135939375,-9252.193135939375,0.0,22968.813686111112,0.0,2295.00870154225,5346.265840095501,100.0,100.0,0.0,0.0,0.0,9252.193135939375,0.0,22968.8136861111
353,C_bldg2_353,en,12.0,C,3000.0,584.6077437181889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.265840095501,-103656.68701506313,0.0,8930.873583813689,-8930.873583813689,0.0,22968.813686111112,0.0,2295.00870154225,5346.265840095501,100.0,100.0,0.0,0.0,0.0,8930.873583813689,0.0,22968.8136861111
355,C_bldg2_355,en,12.0,C,3000.0,5753.441735157854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.265840095501,-59905.17913212468,0.0,14099.707575253355,-14099.707575253355,0.0,22968.813686111112,0.0,2295.00870154225,5346.265840095501,100.0,100.0,0.0,0.0,0.0,14099.707575253355,0.0,22968.8136861111
356,C_bldg2_356,en,12.0,C,3000.0,3303.970137783539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.265840095501,-86914.46962992796,0.0,11650.235977879041,-11650.235977879041,0.0,22968.813686111112,0.0,2295.00870154225,5346.265840095501,100.0,100.0,0.0,0.0,0.0,11650.235977879041,0.0,22968.8136861111
358,C_bldg2_358,en,12.0,C,3000.0,2132.0988300310423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.265840095501,-121617.72942453751,0.0,10478.364670126542,-10478.364670126542,0.0,22968.813686111112,0.0,2295.00870154225,5346.265840095501,100.0,100.0,0.0,0.0,0.0,10478.364670126542,0.0,22968.8136861111
