scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean,pv_filename,load_folder_y,arrangement_y,pv_cap_id,cp,all_residents,parent,network_tariff,en_capex_id,a_term,a_rate,pv_name,kwp,kwp_unit,npv_unit,bau_npv,npv_u_cf_bau,average_hh_bill_saving,average_hh_total_saving,bau_scenario,annual_generation,emissions_avoided_kg,carbon_offset_$,annual_carbon_offset_$_unit,total_carbon_offset_$_unit,npv_u_cf_bau_pa,total_npv_cf_bau_pa,site_tag,system_tag
178,C_bldg2_178,en_pv,12.0,C,3000.0,2132.0988300310423,1679.0278286494454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3895.9687690818687,-124272.50583946127,0.0,10707.095427762357,-10707.095427762357,6961.028462342943,17019.921431838866,56.206301696902955,1683.3498034342947,3895.9687690818687,46.08000610426667,46.0800061042663,25.89986725291542,25.89986725291539,0.0,10707.095427762357,0.0,22968.813686111098,C_max_pv.csv,C,en_pv,C_max_pv,TIDNULL,TIDNULL,EA225_p_TOU12,EA225_p,capex_med,20,0.06,C_max_pv,10.5,0.875,-10356.04215328844,-9857.159374723638,-498.8827785648009,722.5794001742662,722.5794001742662,3.0,12909.920716615188,10005.18855537677,795.7126458091145,66.30938715075955,1326.187743015191,-24.944138928240044,-299.3296671388805,a12_cp21,a12_cp21_pv010
335,C_bldg2_335,en,12.0,C,3000.0,1577.556604801347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-39235.00920558577,0.0,9234.62986883004,-9234.62986883004,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,9234.62986883004,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU9,EA225,capex_low,5,0.06,,0.0,0.0,-3269.584100465481,-3608.3001954402066,338.7160949747258,722.5794001742662,722.5794001742662,0.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-4.339419259417453e-14,67.74321899494517,812.9186279393421,a12_cp21,a12_cp21_pv000
336,C_bldg2_336,en,12.0,C,3000.0,905.9272958438736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-63882.710488890305,0.0,8563.000559872567,-8563.000559872567,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,8563.000559872567,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU9,EA225,capex_low,10,0.06,,0.0,0.0,-5323.559207407526,-6335.862715504815,1012.3035080972895,722.5794001742662,722.5794001742662,1.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-8.678838518834906e-14,101.23035080972895,1214.7642097167472,a12_cp21,a12_cp21_pv000
338,C_bldg2_338,en,12.0,C,3000.0,584.6077437181889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-95657.53458277047,0.0,8241.681007746884,-8241.681007746884,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,8241.681007746884,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU9,EA225,capex_low,20,0.06,,0.0,0.0,-7971.461215230873,-9857.159374723638,1885.6981594927656,722.5794001742662,722.5794001742662,3.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-1.7357677037669811e-13,94.28490797463829,1131.4188956956596,a12_cp21,a12_cp21_pv000
340,C_bldg2_340,en,12.0,C,3000.0,5753.441735157854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-56977.01877805642,0.0,13410.514999186547,-13410.514999186547,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,13410.514999186547,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU9,EA225,capex_med,5,0.06,,0.0,0.0,-4748.084898171369,-3608.3001954402066,-1139.7847027311623,722.5794001742662,722.5794001742662,0.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-4.339419259417453e-14,-227.95694054623246,-2735.4832865547896,a12_cp21,a12_cp21_pv000
341,C_bldg2_341,en,12.0,C,3000.0,3303.970137783539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-81772.87358539572,0.0,10961.043401812234,-10961.043401812234,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,10961.043401812234,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU9,EA225,capex_med,10,0.06,,0.0,0.0,-6814.40613211631,-6335.862715504815,-478.54341661149465,722.5794001742662,722.5794001742662,1.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-8.678838518834906e-14,-47.85434166114946,-574.2520999337935,a12_cp21,a12_cp21_pv000
343,C_bldg2_343,en,12.0,C,3000.0,2132.0988300310423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4657.073264028694,-113618.57699224475,0.0,9789.172094059737,-9789.172094059737,0.0,22968.813686111112,0.0,2295.00870154225,4657.073264028694,100.0,100.0,0.0,0.0,0.0,9789.172094059737,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU9,EA225,capex_med,20,0.06,,0.0,0.0,-9468.214749353729,-9857.159374723638,388.9446253699098,722.5794001742662,722.5794001742662,3.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-1.7357677037669811e-13,19.44723126849549,233.3667752219459,a12_cp21,a12_cp21_pv000
350,C_bldg2_350,en,12.0,C,3000.0,1577.556604801347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.2658400955015,-42163.16955965398,0.0,9923.822444896849,-9923.822444896849,0.0,22968.813686111112,0.0,2295.00870154225,5346.2658400955015,100.0,100.0,0.0,0.0,0.0,9923.822444896849,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU12,EA225,capex_low,5,0.06,,0.0,0.0,-3513.5974633044984,-3608.3001954402066,94.70273213570817,722.5794001742662,722.5794001742662,0.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-4.339419259417453e-14,18.940546427141634,227.2865571256996,a12_cp21,a12_cp21_pv000
351,C_bldg2_351,en,12.0,C,3000.0,905.9272958438736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.2658400955015,-69024.30653342254,0.0,9252.193135939377,-9252.193135939377,0.0,22968.813686111112,0.0,2295.00870154225,5346.2658400955015,100.0,100.0,0.0,0.0,0.0,9252.193135939377,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU12,EA225,capex_low,10,0.06,,0.0,0.0,-5752.025544451878,-6335.862715504815,583.8371710529373,722.5794001742662,722.5794001742662,1.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-8.678838518834906e-14,58.38371710529373,700.6046052635247,a12_cp21,a12_cp21_pv000
353,C_bldg2_353,en,12.0,C,3000.0,584.6077437181889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.2658400955015,-103656.68701506313,0.0,8930.873583813689,-8930.873583813689,0.0,22968.813686111112,0.0,2295.00870154225,5346.2658400955015,100.0,100.0,0.0,0.0,0.0,8930.873583813689,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU12,EA225,capex_low,20,0.06,,0.0,0.0,-8638.05725125526,-9857.159374723638,1219.1021234683776,722.5794001742662,722.5794001742662,3.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-1.7357677037669811e-13,60.95510617341888,731.4612740810267,a12_cp21,a12_cp21_pv000
355,C_bldg2_355,en,12.0,C,3000.0,5753.441735157854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.2658400955015,-59905.17913212468,0.0,14099.707575253356,-14099.707575253356,0.0,22968.813686111112,0.0,2295.00870154225,5346.2658400955015,100.0,100.0,0.0,0.0,0.0,14099.707575253356,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU12,EA225,capex_med,5,0.06,,0.0,0.0,-4992.09826101039,-3608.3001954402066,-1383.7980655701836,722.5794001742662,722.5794001742662,0.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-4.339419259417453e-14,-276.7596131140367,-3321.1153573684405,a12_cp21,a12_cp21_pv000
356,C_bldg2_356,en,12.0,C,3000.0,3303.970137783539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.2658400955015,-86914.46962992796,0.0,11650.23597787904,-11650.23597787904,0.0,22968.813686111112,0.0,2295.00870154225,5346.2658400955015,100.0,100.0,0.0,0.0,0.0,11650.23597787904,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU12,EA225,capex_med,10,0.06,,0.0,0.0,-7242.872469160663,-6335.862715504815,-907.0097536558478,722.5794001742662,722.5794001742662,1.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-8.678838518834906e-14,-90.70097536558478,-1088.4117043870174,a12_cp21,a12_cp21_pv000
358,C_bldg2_358,en,12.0,C,3000.0,2132.0988300310423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5346.2658400955015,-121617.72942453752,0.0,10478.364670126542,-10478.364670126542,0.0,22968.813686111112,0.0,2295.00870154225,5346.2658400955015,100.0,100.0,0.0,0.0,0.0,10478.364670126542,0.0,22968.813686111098,zero,C,en,,TIDNULL,TIDNULL,EA225_TOU12,EA225,capex_med,20,0.06,,0.0,0.0,-10134.810785378128,-9857.159374723638,-277.65141065448915,722.5794001742662,722.5794001742662,3.0,-1.689702197604781e-12,-1.3095192031437052e-12,-1.0414606222601888e-13,-8.678838518834906e-15,-1.7357677037669811e-13,-13.882570532724458,-166.5908463926935,a12_cp21,a12_cp21_pv000
