,grid_import_revenue_fixed,grid_import_revenue_variable,local_solar_import_revenue,central_battery_import_revenue,total_revenue
2017-02-28 06:30:00,0.0,0.0334867977,0.0,0.0,0.0334867977
2017-02-28 07:00:00,0.0,0.5296766046,0.0,0.0,0.5296766046
2017-02-28 07:30:00,0.0,0.7341806922,0.0,0.0,0.7341806922
2017-02-28 08:00:00,0.0,2.548960647,0.0,0.0,2.548960647
2017-02-28 08:30:00,0.0,3.5610356184,0.0,0.0,3.5610356184
2017-02-28 09:00:00,0.0,3.1992912084,0.0,0.0,3.1992912084
2017-02-28 09:30:00,0.0,3.3064011858000004,0.0,0.0,3.3064011858000004
2017-02-28 10:00:00,0.0,5.593610484,0.0,0.0,5.593610484
2017-02-28 10:30:00,0.0,6.453809583,0.0,0.0,6.453809583
2017-02-28 11:00:00,0.0,4.1082977262,0.0,0.0,4.1082977262
2017-02-28 11:30:00,0.0,2.8687684350000002,0.0,0.0,2.8687684350000002
2017-02-28 12:00:00,0.0,6.5410142256,0.0,0.0,6.5410142256
2017-02-28 12:30:00,0.0,2.5891831259999996,0.0,0.0,2.5891831259999996
2017-02-28 13:00:00,0.0,6.293260180799999,0.0,0.0,6.293260180799999
2017-02-28 13:30:00,0.0,8.0983128555,0.0,0.0,8.0983128555
2017-02-28 14:00:00,0.0,7.938994597200001,0.0,0.0,7.938994597200001
2017-02-28 14:30:00,0.0,4.6492828163999995,0.0,0.0,4.6492828163999995
2017-02-28 15:00:00,0.0,3.7545269327999997,0.0,0.0,3.7545269327999997
2017-02-28 15:30:00,0.0,2.1111394626,0.0,0.0,2.1111394626
2017-02-28 16:00:00,0.0,0.15416744940000002,0.0,0.0,0.15416744940000002
2017-02-28 16:30:00,0.0,0.1381752954,0.0,0.0,0.1381752954
2017-02-28 17:00:00,0.0,0.03681725640000001,0.0,0.0,0.03681725640000001
2017-02-28 17:30:00,0.0,0.0630740748,0.0,0.0,0.0630740748
2017-02-28 18:00:00,0.0,0.07270425900000001,0.0,0.0,0.07270425900000001
2017-02-28 18:30:00,0.0,0.09862807680000002,0.0,0.0,0.09862807680000002
2017-02-28 19:00:00,0.0,0.0615,0.0,0.0,0.0615
2017-02-28 19:30:00,0.0,0.0669,0.0,0.0,0.0669
2017-02-28 20:00:00,0.0,0.0675,0.0,0.0,0.0675
2017-02-28 20:30:00,0.0,0.0675,0.0,0.0,0.0675
2017-02-28 21:00:00,0.0,0.0636,0.0,0.0,0.0636
2017-02-28 21:30:00,0.0,0.0669,0.0,0.0,0.0669
2017-02-28 22:00:00,0.0,0.0684,0.0,0.0,0.0684
2017-02-28 22:30:00,0.0,0.066,0.0,0.0,0.066
2017-02-28 23:00:00,0.0,0.1434,0.0,0.0,0.1434
