scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean
510,W_bldg2en_510,en_pv,72.0,W,18000.0,18281.09712622737,19570.981644270825,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74484.24968772815,-553757.662138833,117011.73132288092,130336.32845822636,-13324.597135345433,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74484.24968772815,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,130336.32845822637,0.0,408522.8142766657
511,W_bldg2en_511,en_pv,72.0,W,18000.0,10498.098663602537,11238.827452557234,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74484.24968772815,-852126.3375567266,117011.73132288092,114221.17580388792,2790.5555189930087,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74484.24968772815,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,114221.1758038879,0.0,408522.8142766657
512,W_bldg2en_512,en_pv,72.0,W,18000.0,7979.510166026261,10865.500517952001,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74484.24968772815,-1095628.6601848092,117011.73132288092,111329.2603717064,5682.470951174516,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74484.24968772815,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,111329.26037170639,0.0,408522.8142766657
513,W_bldg2en_513,en_pv,72.0,W,18000.0,6774.572088969601,9224.766308964954,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74484.24968772815,-1259120.8722119962,117011.73132288092,108483.5880856627,8528.143237218224,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74484.24968772815,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,108483.5880856627,0.0,408522.8142766657
514,W_bldg2en_514,en_pv,72.0,W,18000.0,6092.514052447024,10069.657743536809,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74484.24968772815,-1403194.7745355605,117011.73132288092,108646.421483712,8365.309839168936,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74484.24968772815,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,108646.421483712,0.0,408522.8142766657
515,W_bldg2en_515,en_pv,72.0,W,18000.0,7145.403445276689,19570.981644270825,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-465523.52223454096,117011.73132288092,109568.91587674287,7442.815446138046,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,109568.91587674287,0.0,408522.8142766657
516,W_bldg2en_516,en_pv,72.0,W,18000.0,4103.317751763428,11238.827452557234,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-732563.546394274,117011.73132288092,98194.67599151602,18817.055331364907,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,98194.67599151602,0.0,408522.8142766657
517,W_bldg2en_517,en_pv,72.0,W,18000.0,3118.894836467117,10865.500517952001,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-953004.7293111841,117011.73132288092,96836.92614161447,20174.80518126646,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,96836.92614161444,0.0,408522.8142766657
518,W_bldg2en_518,en_pv,72.0,W,18000.0,2647.9291921353265,9224.766308964954,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-1099433.6714823355,117011.73132288092,94725.22628829564,22286.50503458528,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,94725.22628829567,0.0,408522.8142766657
519,W_bldg2en_519,en_pv,72.0,W,18000.0,2381.3379798904616,10069.657743536809,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-1230868.0632851338,117011.73132288092,95303.52651062263,21708.204812258296,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,95303.52651062263,0.0,408522.8142766657
520,W_bldg2en_520,en_pv,72.0,W,18000.0,11321.288575633196,19570.981644270825,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-483265.5318070115,117011.73132288092,113744.80100709938,3266.9303157815525,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,113744.80100709936,0.0,408522.8142766657
521,W_bldg2en_521,en_pv,72.0,W,18000.0,6501.360593703093,11238.827452557234,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-750453.7094907801,117011.73132288092,100592.71883345568,16419.01248942524,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,100592.71883345568,0.0,408522.8142766657
522,W_bldg2en_522,en_pv,72.0,W,18000.0,4941.6255850517955,10865.500517952001,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-970942.8350821357,117011.73132288092,98659.65689019914,18352.07443268178,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,98659.65689019917,0.0,408522.8142766657
523,W_bldg2en_523,en_pv,72.0,W,18000.0,4195.4202784481795,9224.766308964954,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-1117394.713891811,117011.73132288092,96272.71737460847,20739.013948272448,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,96272.7173746085,0.0,408522.8142766657
524,W_bldg2en_524,en_pv,72.0,W,18000.0,3773.0290070991723,10069.657743536809,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-1248842.0890328675,117011.73132288092,96695.21753783133,20316.5137850496,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,96695.21753783134,0.0,408522.8142766657
525,W_bldg2en_525,en_pv,72.0,W,18000.0,18281.09712622737,19570.981644270825,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-512835.54776112956,117011.73132288092,120704.60955769356,-3692.878234812636,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,120704.60955769358,0.0,408522.8142766657
526,W_bldg2en_526,en_pv,72.0,W,18000.0,10498.098663602537,11238.827452557234,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-780270.6479849556,117011.73132288092,104589.45690335512,12422.274419525806,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,104589.45690335511,0.0,408522.8142766657
527,W_bldg2en_527,en_pv,72.0,W,18000.0,7979.510166026261,10865.500517952001,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-1000839.6780337223,117011.73132288092,101697.54147117361,15314.189851707313,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,101697.5414711736,0.0,408522.8142766657
528,W_bldg2en_528,en_pv,72.0,W,18000.0,6774.572088969601,9224.766308964954,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-1147329.7845742672,117011.73132288092,98851.86918512991,18159.86213775102,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,98851.86918512991,0.0,408522.8142766657
529,W_bldg2en_529,en_pv,72.0,W,18000.0,6092.514052447024,10069.657743536809,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,64852.530787195356,-1278798.7986124218,117011.73132288092,99014.7025831792,17997.028739701735,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,64852.530787195356,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,99014.7025831792,0.0,408522.8142766657
530,W_bldg2en_530,en_pv,72.0,W,18000.0,7145.403445276689,19570.981644270825,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-504789.5185234978,117011.73132288092,118810.83908515511,-1799.1077622741834,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,118810.83908515511,0.0,408522.8142766657
531,W_bldg2en_531,en_pv,72.0,W,18000.0,4103.317751763428,11238.827452557234,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-801511.2359985758,117011.73132288092,107436.59919992826,9575.132122952677,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,107436.59919992826,0.0,408522.8142766657
532,W_bldg2en_532,en_pv,72.0,W,18000.0,3118.894836467117,10865.500517952001,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-1043957.601076934,117011.73132288092,106078.84935002669,10932.881972854231,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,106078.84935002668,0.0,408522.8142766657
533,W_bldg2en_533,en_pv,72.0,W,18000.0,2647.9291921353265,9224.766308964954,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-1206700.573475876,117011.73132288092,103967.14949670788,13044.58182617305,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,103967.14949670789,0.0,408522.8142766657
534,W_bldg2en_534,en_pv,72.0,W,18000.0,2381.3379798904616,10069.657743536809,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-1350229.7336982465,117011.73132288092,104545.44971903486,12466.281603846066,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,104545.44971903486,0.0,408522.8142766657
535,W_bldg2en_535,en_pv,72.0,W,18000.0,11321.288575633196,19570.981644270825,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-522531.52809596853,117011.73132288092,122986.72421551161,-5974.9928926306775,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,122986.72421551158,0.0,408522.8142766657
536,W_bldg2en_536,en_pv,72.0,W,18000.0,6501.360593703093,11238.827452557234,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-819401.3990950811,117011.73132288092,109834.64204186792,7177.089281013012,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,109834.64204186792,0.0,408522.8142766657
537,W_bldg2en_537,en_pv,72.0,W,18000.0,4941.6255850517955,10865.500517952001,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-1061895.7068478863,117011.73132288092,107901.58009861138,9110.15122426955,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,107901.58009861139,0.0,408522.8142766657
538,W_bldg2en_538,en_pv,72.0,W,18000.0,4195.4202784481795,9224.766308964954,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-1224661.615885351,117011.73132288092,105514.64058302071,11497.090739860218,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,105514.64058302072,0.0,408522.8142766657
539,W_bldg2en_539,en_pv,72.0,W,18000.0,3773.0290070991723,10069.657743536809,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-1368203.7594459788,117011.73132288092,105937.14074624356,11074.590576637369,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,105937.14074624357,0.0,408522.8142766657
540,W_bldg2en_540,en_pv,72.0,W,18000.0,18281.09712622737,19570.981644270825,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-552101.5440500863,117011.73132288092,129946.5327661058,-12934.801443224866,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,129946.53276610581,0.0,408522.8142766657
541,W_bldg2en_541,en_pv,72.0,W,18000.0,10498.098663602537,11238.827452557234,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-849218.337589257,117011.73132288092,113831.38011176736,3180.351211113576,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,113831.38011176733,0.0,408522.8142766657
542,W_bldg2en_542,en_pv,72.0,W,18000.0,7979.510166026261,10865.500517952001,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-1091792.5497994719,117011.73132288092,110939.46467958584,6072.266643295083,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,110939.46467958583,0.0,408522.8142766657
543,W_bldg2en_543,en_pv,72.0,W,18000.0,6774.572088969601,9224.766308964954,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-1254596.6865678073,117011.73132288092,108093.79239354214,8917.93892933879,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,108093.79239354214,0.0,408522.8142766657
544,W_bldg2en_544,en_pv,72.0,W,18000.0,6092.514052447024,10069.657743536809,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,74094.45399560759,-1398160.4690255343,117011.73132288092,108256.62579159142,8755.105531289502,9744.892303014321,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.318510929602112,0.0,108256.62579159142,0.0,408522.8142766657
545,W_bldg2en_545,en,72.0,W,18000.0,7145.403445276689,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-445444.4635911338,117011.73132288092,104842.96631178135,12168.765011099576,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,104842.96631178135,0.0,408522.8142766657
546,W_bldg2en_546,en,72.0,W,18000.0,4103.317751763428,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-759466.9810634331,117011.73132288092,101800.88061826809,15210.850704612843,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,101800.88061826809,0.0,408522.8142766657
547,W_bldg2en_547,en,72.0,W,18000.0,3118.894836467117,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-992168.63660901,117011.73132288092,100816.45770297178,16195.273619909156,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,100816.45770297175,0.0,408522.8142766657
548,W_bldg2en_548,en,72.0,W,18000.0,2647.9291921353265,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1164665.6025393305,117011.73132288092,100345.49205863997,16666.239264240954,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,100345.49205863995,0.0,408522.8142766657
549,W_bldg2en_549,en,72.0,W,18000.0,2381.3379798904616,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1292543.1762147553,117011.73132288092,100078.90084639512,16932.830476485808,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,100078.9008463951,0.0,408522.8142766657
550,W_bldg2en_550,en,72.0,W,18000.0,11321.288575633196,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-463186.4731636042,117011.73132288092,109018.85144213785,7992.879880743083,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,109018.85144213786,0.0,408522.8142766657
551,W_bldg2en_551,en,72.0,W,18000.0,6501.360593703093,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-777357.1441599382,117011.73132288092,104198.92346020775,12812.807862673179,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,104198.92346020775,0.0,408522.8142766657
552,W_bldg2en_552,en,72.0,W,18000.0,4941.6255850517955,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1010106.7423799618,117011.73132288092,102639.18845155645,14372.542871324476,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,102639.18845155647,0.0,408522.8142766657
553,W_bldg2en_553,en,72.0,W,18000.0,4195.4202784481795,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1182626.644948804,117011.73132288092,101892.98314495284,15118.748177928086,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,101892.98314495286,0.0,408522.8142766657
554,W_bldg2en_554,en,72.0,W,18000.0,3773.0290070991723,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1310517.2019624887,117011.73132288092,101470.59187360383,15541.139449277092,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,101470.59187360381,0.0,408522.8142766657
555,W_bldg2en_555,en,72.0,W,18000.0,18281.09712622737,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-492756.4891177221,117011.73132288092,115978.65999273203,1033.0713301488943,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,115978.65999273202,0.0,408522.8142766657
556,W_bldg2en_556,en,72.0,W,18000.0,10498.098663602537,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-807174.0826541133,117011.73132288092,108195.66153010719,8816.069792773742,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,108195.66153010717,0.0,408522.8142766657
557,W_bldg2en_557,en,72.0,W,18000.0,7979.510166026261,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1040003.5853315481,117011.73132288092,105677.07303253091,11334.65829035001,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,105677.0730325309,0.0,408522.8142766657
558,W_bldg2en_558,en,72.0,W,18000.0,6774.572088969601,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1212561.7156312612,117011.73132288092,104472.13495547425,12539.596367406677,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,104472.13495547426,0.0,408522.8142766657
559,W_bldg2en_559,en,72.0,W,18000.0,6092.514052447024,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,79697.56286650465,-1340473.9115420438,117011.73132288092,103790.07691895169,13221.654403929244,0.0,408522.8142766667,0.0,37209.1446959282,79697.56286650465,100.0,100.0,0.0,0.0,0.0,103790.0769189517,0.0,408522.8142766657
560,W_bldg2en_560,en,72.0,W,18000.0,7145.403445276689,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-497929.80491164466,117011.73132288092,117196.28826703982,-184.5569441588968,0.0,408522.8142766667,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,117196.28826703982,0.0,408522.8142766657
561,W_bldg2en_561,en,72.0,W,18000.0,4103.317751763428,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,0.0,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-851626.6959351052,117011.73132288092,114154.20257352656,2857.52874935437,0.0,408522.8142766667,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,114154.20257352656,0.0,408522.8142766657
562,W_bldg2en_562,en,72.0,W,18000.0,3118.894836467117,0.0,1352.184953043121,0.0,1352.184953043121,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19654.414703776183,0.0,19654.414703776183,0.0,19130.67540606133,92050.88482176313,-1113741.8289349275,117011.73132288092,113169.77965823024,3841.9516646506822,0.0,408522.8142766667,0.0,37209.1446959282,92050.88482176313,100.0,100.0,0.0,0.0,0.0,113169.77965823023,0.0,408522.8142766657
