timestamp,profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11
3/03/2017 3:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 3:30,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 4:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 4:30,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 5:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 5:30,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 6:00,0.002006611,0.002006611,0.002006611,0.002006611,0.002006611,0.002006611,0.002006611,0.002006611,0.002006611,0.002006611,0.002006611
3/03/2017 6:30,0.016597209,0.016597209,0.016597209,0.016597209,0.016597209,0.016597209,0.016597209,0.016597209,0.016597209,0.016597209,0.016597209
3/03/2017 7:00,0.043048234,0.043048234,0.043048234,0.043048234,0.043048234,0.043048234,0.043048234,0.043048234,0.043048234,0.043048234,0.043048234
3/03/2017 7:30,0.08844819,0.08844819,0.08844819,0.08844819,0.08844819,0.08844819,0.08844819,0.08844819,0.08844819,0.08844819,0.08844819
3/03/2017 8:00,0.13020665,0.13020665,0.13020665,0.13020665,0.13020665,0.13020665,0.13020665,0.13020665,0.13020665,0.13020665,0.13020665
3/03/2017 8:30,0.168250239,0.168250239,0.168250239,0.168250239,0.168250239,0.168250239,0.168250239,0.168250239,0.168250239,0.168250239,0.168250239
3/03/2017 9:00,0.208826945,0.208826945,0.208826945,0.208826945,0.208826945,0.208826945,0.208826945,0.208826945,0.208826945,0.208826945,0.208826945
3/03/2017 9:30,0.232149696,0.232149696,0.232149696,0.232149696,0.232149696,0.232149696,0.232149696,0.232149696,0.232149696,0.232149696,0.232149696
3/03/2017 10:00,0.253034939,0.253034939,0.253034939,0.253034939,0.253034939,0.253034939,0.253034939,0.253034939,0.253034939,0.253034939,0.253034939
3/03/2017 10:30,0.263757117,0.263757117,0.263757117,0.263757117,0.263757117,0.263757117,0.263757117,0.263757117,0.263757117,0.263757117,0.263757117
3/03/2017 11:00,0.257143008,0.257143008,0.257143008,0.257143008,0.257143008,0.257143008,0.257143008,0.257143008,0.257143008,0.257143008,0.257143008
3/03/2017 11:30,0.267159547,0.267159547,0.267159547,0.267159547,0.267159547,0.267159547,0.267159547,0.267159547,0.267159547,0.267159547,0.267159547
3/03/2017 12:00,0.261962618,0.261962618,0.261962618,0.261962618,0.261962618,0.261962618,0.261962618,0.261962618,0.261962618,0.261962618,0.261962618
3/03/2017 12:30,0.259133886,0.259133886,0.259133886,0.259133886,0.259133886,0.259133886,0.259133886,0.259133886,0.259133886,0.259133886,0.259133886
3/03/2017 13:00,0.23171047,0.23171047,0.23171047,0.23171047,0.23171047,0.23171047,0.23171047,0.23171047,0.23171047,0.23171047,0.23171047
3/03/2017 13:30,0.224252642,0.224252642,0.224252642,0.224252642,0.224252642,0.224252642,0.224252642,0.224252642,0.224252642,0.224252642,0.224252642
3/03/2017 14:00,0.211497922,0.211497922,0.211497922,0.211497922,0.211497922,0.211497922,0.211497922,0.211497922,0.211497922,0.211497922,0.211497922
3/03/2017 14:30,0.183166932,0.183166932,0.183166932,0.183166932,0.183166932,0.183166932,0.183166932,0.183166932,0.183166932,0.183166932,0.183166932
3/03/2017 15:00,0.167769979,0.167769979,0.167769979,0.167769979,0.167769979,0.167769979,0.167769979,0.167769979,0.167769979,0.167769979,0.167769979
3/03/2017 15:30,0.156201622,0.156201622,0.156201622,0.156201622,0.156201622,0.156201622,0.156201622,0.156201622,0.156201622,0.156201622,0.156201622
3/03/2017 16:00,0.127775347,0.127775347,0.127775347,0.127775347,0.127775347,0.127775347,0.127775347,0.127775347,0.127775347,0.127775347,0.127775347
3/03/2017 16:30,0.094449667,0.094449667,0.094449667,0.094449667,0.094449667,0.094449667,0.094449667,0.094449667,0.094449667,0.094449667,0.094449667
3/03/2017 17:00,0.054725241,0.054725241,0.054725241,0.054725241,0.054725241,0.054725241,0.054725241,0.054725241,0.054725241,0.054725241,0.054725241
3/03/2017 17:30,0.022715681,0.022715681,0.022715681,0.022715681,0.022715681,0.022715681,0.022715681,0.022715681,0.022715681,0.022715681,0.022715681
3/03/2017 18:00,0.006465508,0.006465508,0.006465508,0.006465508,0.006465508,0.006465508,0.006465508,0.006465508,0.006465508,0.006465508,0.006465508
3/03/2017 18:30,0.000627461,0.000627461,0.000627461,0.000627461,0.000627461,0.000627461,0.000627461,0.000627461,0.000627461,0.000627461,0.000627461
3/03/2017 19:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 19:30,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 20:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 20:30,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 21:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 21:30,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 22:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 22:30,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 23:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 23:30,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 0:30,0,0,0,0,0,0,0,0,0,0,0
