scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean
115,T_bldg1_115,btm_p_u,15.0,T,898.2,2853.521505743613,3579.081547143056,1276.2454867632582,228.48148492838257,1504.726971691641,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-101473.06127614979,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20456.1966806172,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-3903.580778960932,23883.41895454294,0.0,77436.28081222216
116,T_bldg1_116,btm_p_u,15.0,T,898.2,1638.6626086587717,2055.3225524457885,1276.2454867632582,228.48148492838257,1504.726971691641,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-178177.90947109868,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20456.1966806172,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-1164.9628871788225,23883.41895454294,0.0,77436.28081222216
117,T_bldg1_117,btm_p_u,15.0,T,898.2,1245.5326781995304,2401.447761260314,1276.2454867632582,228.48148492838257,1504.726971691641,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-235044.751239977,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20456.1966806172,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-1117.9581655341071,23883.41895454294,0.0,77436.28081222216
118,T_bldg1_118,btm_p_u,15.0,T,898.2,1057.4522423137832,2038.8195062171842,1276.2454867632582,228.48148492838257,1504.726971691641,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-277204.2466156501,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20456.1966806172,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-567.2494746052299,23883.41895454294,0.0,77436.28081222216
119,T_bldg1_119,btm_p_u,15.0,T,898.2,950.9888685926194,2474.310672124821,1276.2454867632582,228.48148492838257,1504.726971691641,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-308460.12429486605,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20456.1966806172,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-896.2772667917021,23883.41895454294,0.0,77436.28081222216
120,T_bldg1_120,btm_p_u,15.0,T,898.2,2853.521505743613,3579.081547143056,1268.182755239523,236.5442164521178,1504.7269716916412,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-101473.06127614979,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20335.255707761167,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-3782.6398061049035,23883.41895454294,0.0,77436.28081222216
121,T_bldg1_121,btm_p_u,15.0,T,898.2,1638.6626086587717,2055.3225524457885,1268.182755239523,236.5442164521178,1504.7269716916412,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-178177.90947109868,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20335.255707761167,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-1044.0219143227941,23883.41895454294,0.0,77436.28081222216
122,T_bldg1_122,btm_p_u,15.0,T,898.2,1245.5326781995304,2401.447761260314,1268.182755239523,236.5442164521178,1504.7269716916412,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-235044.751239977,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20335.255707761167,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-997.017192678079,23883.41895454294,0.0,77436.28081222216
123,T_bldg1_123,btm_p_u,15.0,T,898.2,1057.4522423137832,2038.8195062171842,1268.182755239523,236.5442164521178,1504.7269716916412,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-277204.2466156501,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20335.255707761167,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-446.3085017492017,23883.41895454294,0.0,77436.28081222216
124,T_bldg1_124,btm_p_u,15.0,T,898.2,950.9888685926194,2474.310672124821,1268.182755239523,236.5442164521178,1504.7269716916412,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-308460.12429486605,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20335.255707761167,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-775.3362939356739,23883.41895454294,0.0,77436.28081222216
125,T_bldg1_125,btm_p_u,15.0,T,898.2,2853.521505743613,3579.081547143056,1292.3709498107287,235.9511354232356,1528.322085233965,0.0,0.0,0.0,0.0,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-102976.78342341949,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20698.078626329258,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-3791.5360215381334,24237.34565767779,0.0,77436.28081222216
126,T_bldg1_126,btm_p_u,15.0,T,898.2,1638.6626086587717,2055.3225524457885,1292.3709498107287,235.9511354232356,1528.322085233965,0.0,0.0,0.0,0.0,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-180818.31536066544,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20698.078626329258,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-1052.918129756024,24237.34565767779,0.0,77436.28081222216
127,T_bldg1_127,btm_p_u,15.0,T,898.2,1245.5326781995304,2401.447761260314,1292.3709498107287,235.9511354232356,1528.322085233965,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-238527.86285200572,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20698.078626329258,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-1005.9134081113089,24237.34565767779,0.0,77436.28081222216
128,T_bldg1_128,btm_p_u,15.0,T,898.2,1057.4522423137832,2038.8195062171842,1292.3709498107287,235.9511354232356,1528.322085233965,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-281312.116819928,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20698.078626329258,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-455.20471718243147,24237.34565767779,0.0,77436.28081222216
129,T_bldg1_129,btm_p_u,15.0,T,898.2,950.9888685926194,2474.310672124821,1292.3709498107287,235.9511354232356,1528.322085233965,0.0,0.0,0.0,0.0,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-313031.17314880254,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20698.078626329258,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-784.2325093689037,24237.34565767779,0.0,77436.28081222216
130,T_bldg1_130,btm_p_u,15.0,T,898.2,2853.521505743613,3579.081547143056,1276.2454867632582,252.0765984707061,1528.322085233965,0.0,0.0,0.0,0.0,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-102976.78342341949,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20456.1966806172,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-3549.654075826078,24237.34565767779,0.0,77436.28081222216
131,T_bldg1_131,btm_p_u,15.0,T,898.2,1638.6626086587717,2055.3225524457885,1276.2454867632582,252.0765984707061,1528.322085233965,0.0,0.0,0.0,0.0,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-180818.31536066544,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20456.1966806172,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-811.0361840439687,24237.34565767779,0.0,77436.28081222216
132,T_bldg1_132,btm_p_u,15.0,T,898.2,1245.5326781995304,2401.447761260314,1276.2454867632582,252.0765984707061,1528.322085233965,0.0,0.0,0.0,0.0,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-238527.86285200572,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20456.1966806172,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-764.0314623992535,24237.34565767779,0.0,77436.28081222216
133,T_bldg1_133,btm_p_u,15.0,T,898.2,1057.4522423137832,2038.8195062171842,1276.2454867632582,252.0765984707061,1528.322085233965,0.0,0.0,0.0,0.0,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-281312.116819928,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20456.1966806172,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-213.32277147037618,24237.34565767779,0.0,77436.28081222216
134,T_bldg1_134,btm_p_u,15.0,T,898.2,950.9888685926194,2474.310672124821,1276.2454867632582,252.0765984707061,1528.322085233965,0.0,0.0,0.0,0.0,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-313031.17314880254,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20456.1966806172,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-542.3505636568484,24237.34565767779,0.0,77436.28081222216
135,T_bldg1_135,btm_p_u,15.0,T,898.2,2853.521505743613,3579.081547143056,1268.182755239523,260.13932999444137,1528.3220852339641,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-102976.78342341949,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20335.255707761167,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-3428.71310297005,24237.34565767779,0.0,77436.28081222216
136,T_bldg1_136,btm_p_u,15.0,T,898.2,1638.6626086587717,2055.3225524457885,1268.182755239523,260.13932999444137,1528.3220852339641,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-180818.31536066544,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20335.255707761167,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-690.0952111879404,24237.34565767779,0.0,77436.28081222216
137,T_bldg1_137,btm_p_u,15.0,T,898.2,1245.5326781995304,2401.447761260314,1268.182755239523,260.13932999444137,1528.3220852339641,0.0,0.0,0.0,0.0,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-238527.86285200572,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20335.255707761167,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-643.0904895432253,24237.34565767779,0.0,77436.28081222216
138,T_bldg1_138,btm_p_u,15.0,T,898.2,1057.4522423137832,2038.8195062171842,1268.182755239523,260.13932999444137,1528.3220852339641,0.0,0.0,0.0,0.0,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-281312.116819928,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20335.255707761167,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-92.38179861434793,24237.34565767779,0.0,77436.28081222216
139,T_bldg1_139,btm_p_u,15.0,T,898.2,950.9888685926194,2474.310672124821,1268.182755239523,260.13932999444137,1528.3220852339641,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,1312.5143791683183,0.0,1312.5143791683183,0.0,0.0,0.0,-313031.17314880254,0.0,0.0,0.0,3023.524321400711,61348.703397001605,24.67977740687784,8638.387583194322,20335.255707761167,84.17922544147781,84.17922544147761,20.775245461790604,20.77524546179052,-421.4095908008201,24237.34565767779,0.0,77436.28081222216
140,T_bldg1_140,btm_p_c,15.0,T,958.08,2967.198378736651,7989.8602160821165,1140.5928956804923,312.6075141262132,1453.2004098067055,0.0,0.0,0.0,0.0,5.101381960911605,931.7640395487592,241.9833515624136,1173.7473911111729,0.0,0.0,0.0,-97599.68448571648,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-6984.042531363156,22971.75353821176,0.0,77436.28081222216
141,T_bldg1_141,btm_p_c,15.0,T,958.08,1703.9426638004625,4588.255304244561,1140.5928956804923,312.6075141262132,1453.2004098067055,0.0,0.0,0.0,0.0,5.101381960911605,931.7640395487592,241.9833515624136,1173.7473911111729,0.0,0.0,0.0,-171376.5952066645,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-2319.1819045894117,22971.75353821176,0.0,77436.28081222216
142,T_bldg1_142,btm_p_c,15.0,T,958.08,1295.15145968878,4795.300811068192,1140.5928956804923,312.6075141262132,1453.2004098067055,0.0,0.0,0.0,0.0,5.101381960911605,931.7640395487592,241.9833515624136,1173.7473911111729,0.0,0.0,0.0,-226072.74553997672,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-2117.4362073013604,22971.75353821176,0.0,77436.28081222216
143,T_bldg1_143,btm_p_c,15.0,T,958.08,1099.5783885522997,4071.1911329080644,1140.5928956804923,312.6075141262132,1453.2004098067055,0.0,0.0,0.0,0.0,5.101381960911605,931.7640395487592,241.9833515624136,1173.7473911111729,0.0,0.0,0.0,-266622.9506386954,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-1197.7534580047534,22971.75353821176,0.0,77436.28081222216
144,T_bldg1_144,btm_p_c,15.0,T,958.08,988.8737909999676,4659.845456103835,1140.5928956804923,312.6075141262132,1453.2004098067055,0.0,0.0,0.0,0.0,5.101381960911605,931.7640395487592,241.9833515624136,1173.7473911111729,0.0,0.0,0.0,-296685.74525089114,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-1675.7031836481929,22971.75353821176,0.0,77436.28081222216
145,T_bldg1_145,btm_p_c,15.0,T,958.08,2967.198378736651,7989.8602160821165,1048.3176855528332,404.8827242538722,1453.2004098067057,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,833.3124589073718,340.434932203801,1173.7473911111729,0.0,0.0,0.0,-97599.68448571648,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,16558.07774219987,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-5501.462798806881,22971.75353821176,0.0,77436.28081222216
146,T_bldg1_146,btm_p_c,15.0,T,958.08,1703.9426638004625,4588.255304244561,1048.3176855528332,404.8827242538722,1453.2004098067057,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,833.3124589073718,340.434932203801,1173.7473911111729,0.0,0.0,0.0,-171376.5952066645,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,16558.07774219987,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-836.6021720331372,22971.75353821176,0.0,77436.28081222216
147,T_bldg1_147,btm_p_c,15.0,T,958.08,1295.15145968878,4795.300811068192,1048.3176855528332,404.8827242538722,1453.2004098067057,0.0,0.0,0.0,-9.313225746154785e-12,5.101381960911605,833.3124589073718,340.434932203801,1173.7473911111729,0.0,0.0,0.0,-226072.74553997672,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,16558.07774219987,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-634.8564747450862,22971.75353821176,0.0,77436.28081222216
148,T_bldg1_148,btm_p_c,15.0,T,958.08,1099.5783885522997,4071.1911329080644,1048.3176855528332,404.8827242538722,1453.2004098067057,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,833.3124589073718,340.434932203801,1173.7473911111729,0.0,0.0,0.0,-266622.9506386954,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,16558.07774219987,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,284.82627455152107,22971.75353821176,0.0,77436.28081222216
149,T_bldg1_149,btm_p_c,15.0,T,958.08,988.8737909999676,4659.845456103835,1048.3176855528332,404.8827242538722,1453.2004098067057,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,833.3124589073718,340.434932203801,1173.7473911111729,0.0,0.0,0.0,-296685.74525089114,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,16558.07774219987,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-193.12345109191838,22971.75353821176,0.0,77436.28081222216
150,T_bldg1_150,btm_p_c,15.0,T,958.08,2967.198378736651,7989.8602160821165,1002.1800804890038,451.02032931770185,1453.2004098067055,0.0,0.0,0.0,0.0,5.101381960911605,784.0866685866781,389.66072252449453,1173.7473911111726,0.0,0.0,0.0,-97599.68448571648,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,15816.787875921733,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-4760.1729325287415,22971.75353821176,0.0,77436.28081222216
151,T_bldg1_151,btm_p_c,15.0,T,958.08,1703.9426638004625,4588.255304244561,1002.1800804890038,451.02032931770185,1453.2004098067055,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,784.0866685866781,389.66072252449453,1173.7473911111726,0.0,0.0,0.0,-171376.5952066645,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,15816.787875921733,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-95.31230575499707,22971.75353821176,0.0,77436.28081222216
152,T_bldg1_152,btm_p_c,15.0,T,958.08,1295.15145968878,4795.300811068192,1002.1800804890038,451.02032931770185,1453.2004098067055,0.0,0.0,0.0,0.0,5.101381960911605,784.0866685866781,389.66072252449453,1173.7473911111726,0.0,0.0,0.0,-226072.74553997672,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,15816.787875921733,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,106.43339153305395,22971.75353821176,0.0,77436.28081222216
153,T_bldg1_153,btm_p_c,15.0,T,958.08,1099.5783885522997,4071.1911329080644,1002.1800804890038,451.02032931770185,1453.2004098067055,0.0,0.0,0.0,0.0,5.101381960911605,784.0866685866781,389.66072252449453,1173.7473911111726,0.0,0.0,0.0,-266622.9506386954,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,15816.787875921733,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,1026.1161408296612,22971.75353821176,0.0,77436.28081222216
154,T_bldg1_154,btm_p_c,15.0,T,958.08,988.8737909999676,4659.845456103835,1002.1800804890038,451.02032931770185,1453.2004098067055,0.0,0.0,0.0,0.0,5.101381960911605,784.0866685866781,389.66072252449453,1173.7473911111726,0.0,0.0,0.0,-296685.74525089114,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,15816.787875921733,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,548.1664151862217,22971.75353821176,0.0,77436.28081222216
155,T_bldg1_155,btm_p_c,15.0,T,958.08,2967.198378736651,7989.8602160821165,1140.5928956804923,347.3416823624589,1487.9345780429514,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,931.7640395487592,268.870390624904,1200.634430173663,0.0,0.0,0.0,-99927.53570313766,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-6436.142968756978,23519.653100817934,0.0,77436.28081222216
156,T_bldg1_156,btm_p_c,15.0,T,958.08,1703.9426638004625,4588.255304244561,1140.5928956804923,347.3416823624589,1487.9345780429514,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,931.7640395487592,268.870390624904,1200.634430173663,0.0,0.0,0.0,-175464.1003855128,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-1771.2823419832334,23519.653100817934,0.0,77436.28081222216
157,T_bldg1_157,btm_p_c,15.0,T,958.08,1295.15145968878,4795.300811068192,1140.5928956804923,347.3416823624589,1487.9345780429514,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,931.7640395487592,268.870390624904,1200.634430173663,0.0,0.0,0.0,-231464.80924083843,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-1569.5366446951823,23519.653100817934,0.0,77436.28081222216
158,T_bldg1_158,btm_p_c,15.0,T,958.08,1099.5783885522997,4071.1911329080644,1140.5928956804923,347.3416823624589,1487.9345780429514,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,931.7640395487592,268.870390624904,1200.634430173663,0.0,0.0,0.0,-272982.1777561512,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-649.8538953985751,23519.653100817934,0.0,77436.28081222216
159,T_bldg1_159,btm_p_c,15.0,T,958.08,988.8737909999676,4659.845456103835,1140.5928956804923,347.3416823624589,1487.9345780429514,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,931.7640395487592,268.870390624904,1200.634430173663,0.0,0.0,0.0,-303762.0004346345,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-1127.8036210420146,23519.653100817934,0.0,77436.28081222216
160,T_bldg1_160,btm_p_c,15.0,T,958.08,2967.198378736651,7989.8602160821165,1048.3176855528332,439.61689249011823,1487.9345780429514,0.0,0.0,0.0,0.0,5.101381960911605,833.3124589073718,367.32197126629137,1200.634430173663,0.0,0.0,0.0,-99927.53570313766,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,16558.07774219987,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-4953.563236200701,23519.653100817934,0.0,77436.28081222216
161,T_bldg1_161,btm_p_c,15.0,T,958.08,1703.9426638004625,4588.255304244561,1048.3176855528332,439.61689249011823,1487.9345780429514,0.0,0.0,0.0,0.0,5.101381960911605,833.3124589073718,367.32197126629137,1200.634430173663,0.0,0.0,0.0,-175464.1003855128,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,16558.07774219987,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-288.7026094269566,23519.653100817934,0.0,77436.28081222216
162,T_bldg1_162,btm_p_c,15.0,T,958.08,1295.15145968878,4795.300811068192,1048.3176855528332,439.61689249011823,1487.9345780429514,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,833.3124589073718,367.32197126629137,1200.634430173663,0.0,0.0,0.0,-231464.80924083843,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,16558.07774219987,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-86.95691213890561,23519.653100817934,0.0,77436.28081222216
163,T_bldg1_163,btm_p_c,15.0,T,958.08,1099.5783885522997,4071.1911329080644,1048.3176855528332,439.61689249011823,1487.9345780429514,0.0,0.0,0.0,0.0,5.101381960911605,833.3124589073718,367.32197126629137,1200.634430173663,0.0,0.0,0.0,-272982.1777561512,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,16558.07774219987,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,832.7258371577016,23519.653100817934,0.0,77436.28081222216
164,T_bldg1_164,btm_p_c,15.0,T,958.08,988.8737909999676,4659.845456103835,1048.3176855528332,439.61689249011823,1487.9345780429514,0.0,0.0,0.0,0.0,5.101381960911605,833.3124589073718,367.32197126629137,1200.634430173663,0.0,0.0,0.0,-303762.0004346345,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,16558.07774219987,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,354.77611151426214,23519.653100817934,0.0,77436.28081222216
165,T_bldg1_165,btm_p_c,15.0,T,958.08,2967.198378736651,7989.8602160821165,1002.1800804890038,485.75449755394783,1487.9345780429514,0.0,0.0,0.0,0.0,5.101381960911605,784.0866685866781,416.547761586985,1200.634430173663,0.0,0.0,0.0,-99927.53570313766,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,15816.787875921733,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-4212.273369922567,23519.653100817934,0.0,77436.28081222216
166,T_bldg1_166,btm_p_c,15.0,T,958.08,1703.9426638004625,4588.255304244561,1002.1800804890038,485.75449755394783,1487.9345780429514,0.0,0.0,0.0,0.0,5.101381960911605,784.0866685866781,416.547761586985,1200.634430173663,0.0,0.0,0.0,-175464.1003855128,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,15816.787875921733,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,452.58725685117764,23519.653100817934,0.0,77436.28081222216
167,T_bldg1_167,btm_p_c,15.0,T,958.08,1295.15145968878,4795.300811068192,1002.1800804890038,485.75449755394783,1487.9345780429514,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,784.0866685866781,416.547761586985,1200.634430173663,0.0,0.0,0.0,-231464.80924083843,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,15816.787875921733,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,654.3329541392287,23519.653100817934,0.0,77436.28081222216
