scenario,cust_bill_T01_mean,cust_bill_T01_std,cust_bill_T02_mean,cust_bill_T02_std,cust_bill_T03_mean,cust_bill_T03_std,cust_bill_T04_mean,cust_bill_T04_std,cust_bill_T05_mean,cust_bill_T05_std,cust_bill_T06_mean,cust_bill_T06_std,cust_bill_T07_mean,cust_bill_T07_std,cust_bill_T08_mean,cust_bill_T08_std,cust_bill_T09_mean,cust_bill_T09_std,cust_bill_T10_mean,cust_bill_T10_std,cust_bill_T11_mean,cust_bill_T11_std,cust_bill_T12_A_mean,cust_bill_T12_A_std,cust_bill_T13_A_mean,cust_bill_T13_A_std,cust_bill_T14_A_mean,cust_bill_T14_A_std,cust_bill_T15_A_mean,cust_bill_T15_A_std,cust_solar_bill_T01_mean,cust_solar_bill_T01_std,cust_solar_bill_T02_mean,cust_solar_bill_T02_std,cust_solar_bill_T03_mean,cust_solar_bill_T03_std,cust_solar_bill_T04_mean,cust_solar_bill_T04_std,cust_solar_bill_T05_mean,cust_solar_bill_T05_std,cust_solar_bill_T06_mean,cust_solar_bill_T06_std,cust_solar_bill_T07_mean,cust_solar_bill_T07_std,cust_solar_bill_T08_mean,cust_solar_bill_T08_std,cust_solar_bill_T09_mean,cust_solar_bill_T09_std,cust_solar_bill_T10_mean,cust_solar_bill_T10_std,cust_solar_bill_T11_mean,cust_solar_bill_T11_std,cust_solar_bill_T12_A_mean,cust_solar_bill_T12_A_std,cust_solar_bill_T13_A_mean,cust_solar_bill_T13_A_std,cust_solar_bill_T14_A_mean,cust_solar_bill_T14_A_std,cust_solar_bill_T15_A_mean,cust_solar_bill_T15_A_std,cust_total$_T01_mean,cust_total$_T01_std,cust_total$_T02_mean,cust_total$_T02_std,cust_total$_T03_mean,cust_total$_T03_std,cust_total$_T04_mean,cust_total$_T04_std,cust_total$_T05_mean,cust_total$_T05_std,cust_total$_T06_mean,cust_total$_T06_std,cust_total$_T07_mean,cust_total$_T07_std,cust_total$_T08_mean,cust_total$_T08_std,cust_total$_T09_mean,cust_total$_T09_std,cust_total$_T10_mean,cust_total$_T10_std,cust_total$_T11_mean,cust_total$_T11_std,cust_total$_T12_A_mean,cust_total$_T12_A_std,cust_total$_T13_A_mean,cust_total$_T13_A_std,cust_total$_T14_A_mean,cust_total$_T14_A_std,cust_total$_T15_A_mean,cust_total$_T15_A_std
10,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
11,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
12,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
13,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
14,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
15,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,
16,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,
17,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,
18,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,
19,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,
20,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,
21,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,
22,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,
23,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,
24,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,
25,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
26,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
27,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
28,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
29,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
30,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,
31,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,
32,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,
33,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,
34,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.67475309853,,1823.0665165998234,,1042.003297719166,,3903.759963136,,1934.4830657442726,,1357.3692655284942,,1943.6319423849534,,1301.3128009134243,,1134.5185421446802,,1461.7203523324142,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,,1369.5597311914053,
35,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,
36,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,
37,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,
38,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,
39,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1105.0379373318633,,1823.103373599823,,1042.003297719166,,3903.759963136,,1934.4831619442723,,1357.3692655284942,,1943.6319423849534,,1301.3259034134244,,1134.5185421446802,,1461.7203523324142,,1370.034529533072,,1370.034529533072,,1370.034529533072,,1370.034529533072,
40,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
41,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
42,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
43,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
44,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1629.784706420292,,1104.795814509641,,1823.07880226649,,1042.003297719166,,3903.759963136,,1934.4830978109394,,1357.3692655284942,,1943.6319423849534,,1301.3171684134243,,1134.5185421446802,,1461.7203523324142,,1369.717997305294,,1369.717997305294,,1369.717997305294,,1369.717997305294,
